Unnamed: 0,State,District,Reg_id,date,rainfall_mm
1280,Maharashtra,JALNA,4008,2018-01-13,0.0
1281,Maharashtra,NANDED,9002,2018-01-13,0.0
1282,Maharashtra,GONDIA,1003,2018-01-13,0.0
1283,Maharashtra,BULDHANA,7013,2018-01-13,0.0
1284,Maharashtra,NANDED,9007,2018-01-13,0.0
1285,Maharashtra,JALNA,4002,2018-01-13,0.0
1286,Maharashtra,NANDED,9006,2018-01-13,0.0
1287,Maharashtra,NANDED,9009,2018-01-13,0.0
1288,Maharashtra,JALNA,4003,2018-01-13,0.0
1289,Maharashtra,GONDIA,1001,2018-01-13,0.0
1290,Maharashtra,BHANDARA,6005,2018-01-13,0.0
1291,Maharashtra,JALGAON,3011,2018-01-13,0.109016836
1292,Maharashtra,NANDED,9012,2018-01-13,0.0
1293,Maharashtra,BEED,5009,2018-01-13,0.0
1294,Maharashtra,HINGOLI,2003,2018-01-13,0.0
1295,Maharashtra,HINGOLI,2001,2018-01-13,0.0
1296,Maharashtra,BULDHANA,7009,2018-01-13,0.0
1297,Maharashtra,BHANDARA,6007,2018-01-13,0.0
1298,Maharashtra,JALGAON,3010,2018-01-13,0.018444072
1299,Maharashtra,JALNA,4001,2018-01-13,0.0
1300,Maharashtra,NANDED,9003,2018-01-13,0.08004533
1301,Maharashtra,BULDHANA,7012,2018-01-13,0.0064566983
1302,Maharashtra,,7004,2018-01-13,0.0
1303,Maharashtra,BULDHANA,7003,2018-01-13,0.0
1304,Maharashtra,JALNA,4006,2018-01-13,0.0
1305,Maharashtra,NANDED,9015,2018-01-13,0.0
1306,Maharashtra,NANDURBAR,2,2020-04-25,0.0
1307,Maharashtra,NANDURBAR,3,2020-04-25,0.006538299
1308,Maharashtra,NANDURBAR,4,2020-04-25,0.034143653
1309,Maharashtra,NANDURBAR,5,2020-04-25,0.0
1310,Maharashtra,NANDURBAR,1,2020-04-25,0.0
1311,Maharashtra,LATUR,6006,2018-01-13,0.0
1312,Maharashtra,KOLHAPUR,5010,2018-01-13,0.0102315005
1313,Maharashtra,PARBHANI,3002,2018-01-13,0.006801537
1314,Maharashtra,SATARA,8008,2020-07-26,0.0
1315,Maharashtra,KOLHAPUR,5012,2018-01-13,0.0
1316,Maharashtra,NASIK,1002,2018-01-13,0.0
1317,Maharashtra,SATARA,8008,2020-07-26,0.0
1318,Maharashtra,SATARA,8008,2020-07-26,0.0
1319,Maharashtra,SATARA,8008,2020-07-26,0.0
1320,Maharashtra,SATARA,8008,2020-07-26,0.037098844
1321,Maharashtra,SATARA,8008,2020-07-26,0.0
1322,Maharashtra,SATARA,8008,2020-07-26,0.0
1323,Maharashtra,SATARA,8008,2020-07-26,0.0
1324,Maharashtra,NASIK,1001,2018-01-13,0.0
1325,Maharashtra,LATUR,6001,2018-01-13,0.0
1326,Maharashtra,NANDURBAR,3,2018-01-13,0.010097988
1327,Maharashtra,NAGPUR,8016,2018-01-13,0.050745167
1328,Maharashtra,NAGPUR,8004,2018-01-13,0.0
1329,Maharashtra,KOLHAPUR,5006,2018-01-13,0.0
1330,Maharashtra,PARBHANI,3009,2018-01-13,0.0
1331,Maharashtra,PARBHANI,3004,2018-01-13,0.0
1332,Maharashtra,LATUR,6009,2018-01-13,0.0
1333,Maharashtra,NAGPUR,8003,2018-01-13,0.007484759
1334,Maharashtra,NAGPUR,8002,2018-01-13,0.007876305
1335,Maharashtra,NAGPUR,8011,2018-01-13,0.0
1336,Maharashtra,KOLHAPUR,5009,2018-01-13,0.0
1337,Maharashtra,PARBHANI,3003,2018-01-13,0.0
1338,Maharashtra,NAGPUR,8008,2018-01-13,0.025766602
1339,Maharashtra,NAGPUR,8001,2018-01-13,0.0012100983
1340,Maharashtra,NANDURBAR,5,2018-01-13,0.011045934
1341,Maharashtra,KOLHAPUR,5005,2018-01-13,0.0
1342,Maharashtra,KOLHAPUR,5007,2018-01-13,0.0
1343,Maharashtra,LATUR,6002,2018-01-13,0.0
1344,Maharashtra,LATUR,6007,2018-01-13,0.0
1345,Maharashtra,NANDURBAR,6,2018-01-13,0.0050397757
1346,Maharashtra,NAGPUR,8005,2018-01-13,0.008217084
1347,Maharashtra,NAGPUR,8007,2018-01-13,0.0
1348,Maharashtra,NANDURBAR,2,2018-01-13,0.0010965954
1349,Maharashtra,NASIK,1004,2018-01-13,0.0
1350,Maharashtra,LATUR,6008,2018-01-13,0.0
1351,Maharashtra,PARBHANI,3006,2018-01-13,0.0
1352,Maharashtra,KOLHAPUR,5008,2018-01-13,0.0
1353,Maharashtra,LATUR,6005,2018-01-13,0.0
1354,Maharashtra,LATUR,6003,2018-01-13,0.0
1355,Maharashtra,NAGPUR,8015,2018-01-13,0.0
1356,Maharashtra,NAGPUR,8012,2018-01-13,0.21082208
1357,Maharashtra,NANDURBAR,4,2018-01-13,0.006983152
1358,Maharashtra,LATUR,6010,2018-01-13,0.0
1359,Maharashtra,PARBHANI,3001,2018-01-13,0.0
1360,Maharashtra,WASHIM,3003,2018-01-13,0.0
1361,Maharashtra,SATARA,8008,2020-07-26,0.2
1362,Maharashtra,SATARA,8008,2020-07-26,0.0
1363,Maharashtra,OSMANABAD,2001,2018-01-13,0.0
1364,Maharashtra,WARDHA,2001,2018-01-13,0.0
1365,Maharashtra,OSMANABAD,2008,2018-01-13,0.0
1366,Maharashtra,PUNE,4014,2020-07-28,4.4
1367,Maharashtra,SATARA,8008,2020-07-26,0.0
1368,Maharashtra,SATARA,8008,2020-07-26,0.0
1369,Maharashtra,WARDHA,2003,2018-01-13,0.045730203
1370,Maharashtra,NASIK,1012,2018-01-13,0.0
1371,Maharashtra,WARDHA,2005,2018-01-13,0.0030877958
1372,Maharashtra,WARDHA,2006,2018-01-13,0.0
1373,Maharashtra,OSMANABAD,2007,2018-01-13,0.0
1374,Maharashtra,NASIK,1007,2018-01-13,0.019038329
1375,Maharashtra,OSMANABAD,2002,2018-01-13,0.0
1376,Maharashtra,NASIK,1010,2018-01-13,0.0
1377,Maharashtra,NASIK,1009,2018-01-13,0.0
1378,Maharashtra,WARDHA,2002,2018-01-13,0.5161729
1379,Maharashtra,WASHIM,3001,2018-01-13,0.0
1380,Maharashtra,PUNE,4001,2018-01-13,0.0
1381,Maharashtra,WARDHA,2008,2018-01-13,0.001704732
1382,Maharashtra,NASIK,1011,2018-01-13,0.0
1383,Maharashtra,WASHIM,3006,2018-01-13,0.0
1384,Maharashtra,NASIK,1015,2018-01-13,0.0
1385,Maharashtra,WARDHA,2007,2018-01-13,0.00088196667
1386,Maharashtra,WASHIM,3002,2018-01-13,0.0
1387,Maharashtra,OSMANABAD,2004,2018-01-13,0.0
1388,Maharashtra,OSMANABAD,2005,2018-01-13,0.0
1389,Maharashtra,NASIK,1005,2018-01-13,0.0
1390,Maharashtra,SANGLI,7007,2018-01-13,0.0
1391,Maharashtra,NASIK,1008,2018-01-13,0.0
1392,Maharashtra,OSMANABAD,2006,2018-01-13,0.0
1393,Maharashtra,WASHIM,3005,2018-01-13,0.0
1394,Maharashtra,WARDHA,2004,2018-01-13,0.0
1395,Maharashtra,NASIK,1014,2018-01-13,0.0
1396,Maharashtra,YAVATMAL,4011,2018-01-13,0.0
1397,Maharashtra,SANGLI,7010,2018-01-13,0.0
1398,Maharashtra,SOLAPUR,4,2018-01-13,0.0
1399,Maharashtra,SATARA,8008,2020-07-26,0.0
1400,Maharashtra,YAVATMAL,4009,2018-01-13,0.44583455
1401,Maharashtra,BULDHANA,7002,2020-06-29,24.169123
1402,Maharashtra,PUNE,4005,2020-06-29,29.199713
1403,Maharashtra,PUNE,4006,2020-06-29,15.669321
1404,Maharashtra,SOLAPUR,6,2018-01-13,0.0
1405,Maharashtra,YAVATMAL,4003,2018-01-13,0.0029384608
1406,Maharashtra,YAVATMAL,4001,2018-01-13,0.1567976
1407,Maharashtra,YAVATMAL,4006,2018-01-13,0.0
1408,Maharashtra,SATARA,8010,2018-01-13,0.0
1409,Maharashtra,YAVATMAL,4002,2018-01-13,0.19347468
1410,Maharashtra,SATARA,8006,2018-01-13,0.0
1411,Maharashtra,YAVATMAL,4013,2018-01-13,0.0
1412,Maharashtra,YAVATMAL,4004,2018-01-13,0.0
1413,Maharashtra,SATARA,8004,2018-01-13,0.0
1414,Maharashtra,SATARA,8005,2018-01-13,0.0
1415,Maharashtra,SATARA,8002,2018-01-13,0.0
1416,Maharashtra,YAVATMAL,4015,2018-01-13,0.0
1417,Maharashtra,SATARA,8008,2018-01-13,0.0
1418,Maharashtra,SATARA,8001,2018-01-13,0.0
1419,Maharashtra,SOLAPUR,11,2018-01-13,0.0
1420,Maharashtra,SOLAPUR,9,2018-01-13,0.0
1421,Maharashtra,SOLAPUR,10,2018-01-13,0.0
1422,Maharashtra,SOLAPUR,3,2018-01-13,0.0
1423,Maharashtra,SOLAPUR,1,2018-01-13,0.0
1424,Maharashtra,YAVATMAL,4012,2018-01-13,0.0
1425,Maharashtra,SOLAPUR,5,2018-01-13,0.0
1426,Maharashtra,SOLAPUR,7,2018-01-13,0.0
1427,Maharashtra,SATARA,8011,2018-01-13,0.0
1428,Maharashtra,YAVATMAL,4010,2018-01-13,0.0
1429,Maharashtra,SATARA,8009,2018-01-13,0.0
1430,Maharashtra,PUNE,4008,2020-06-29,33.481785
1431,Maharashtra,SANGLI,7008,2018-01-13,0.0
1432,Maharashtra,KOLHAPUR,5001,2020-06-29,10.094805
1433,Maharashtra,PUNE,4014,2020-07-28,3.5
1434,Maharashtra,SATARA,8008,2020-07-26,0.5
1435,Maharashtra,LATUR,6001,2020-06-29,2.769009
1436,Maharashtra,NASIK,1002,2020-06-29,17.974056
1437,Maharashtra,NASIK,1003,2020-06-29,20.827988
1438,Maharashtra,NASIK,1004,2020-06-29,28.756851
1439,Maharashtra,NASIK,1005,2020-06-29,35.90723
1440,Maharashtra,NASIK,1008,2020-06-29,24.308746
1441,Maharashtra,NASIK,1009,2020-06-29,42.811546
1442,Maharashtra,NASIK,1010,2020-06-29,39.616844
1443,Maharashtra,NASIK,1011,2020-06-29,28.642603
1444,Maharashtra,NASIK,1012,2020-06-29,36.928474
1445,Maharashtra,NASIK,1013,2020-06-29,33.286472
1446,Maharashtra,NASIK,1014,2020-06-29,32.514965
1447,Maharashtra,PUNE,4001,2020-06-29,39.93563
1448,Maharashtra,SATARA,8003,2020-06-29,19.779434
1449,Maharashtra,SATARA,8004,2020-06-29,17.096699
1450,Maharashtra,SATARA,8006,2020-06-29,29.552906
1451,Maharashtra,SATARA,8007,2020-06-29,10.658651
1452,Maharashtra,SATARA,8008,2020-06-29,18.93234
1453,Maharashtra,SATARA,8009,2020-06-29,14.059154
1454,Maharashtra,SATARA,8010,2020-06-29,26.786915
1455,Maharashtra,SATARA,8011,2020-06-29,27.889801
1456,Maharashtra,LATUR,6002,2020-06-29,8.50714
1457,Maharashtra,LATUR,6003,2020-06-29,4.4884953
1458,Maharashtra,LATUR,6006,2020-06-29,6.6059027
1459,Maharashtra,LATUR,6007,2020-06-29,7.880664
1460,Maharashtra,LATUR,6008,2020-06-29,5.815704
1461,Maharashtra,LATUR,6009,2020-06-29,7.456392
1462,Maharashtra,LATUR,6010,2020-06-29,6.6365814
1463,Maharashtra,NASIK,1001,2020-06-29,29.52654
1464,Maharashtra,PUNE,4003,2020-06-29,17.764217
1465,Maharashtra,PUNE,4004,2020-06-29,39.247814
1466,Maharashtra,PUNE,4009,2020-06-29,23.56305
1467,Maharashtra,PUNE,4010,2020-06-29,17.798515
1468,Maharashtra,PUNE,4011,2020-06-29,27.497784
1469,Maharashtra,PUNE,4013,2020-06-29,42.871426
1470,Maharashtra,SATARA,8001,2020-06-29,28.520473
1471,Maharashtra,SATARA,8008,2020-07-26,0.0
1472,Maharashtra,SATARA,8008,2020-07-26,0.2
1473,Maharashtra,SATARA,8008,2020-07-26,0.0
1474,Maharashtra,SATARA,8008,2020-07-26,0.1117691
1475,Maharashtra,PUNE,4014,2020-07-28,5.0
1476,Maharashtra,SATARA,8008,2020-07-26,0.0
1477,Maharashtra,YAVATMAL,4008,2020-06-29,10.404089
1478,Maharashtra,SATARA,8008,2020-07-26,0.0
1479,Maharashtra,SATARA,8008,2020-07-26,0.0
1480,Maharashtra,SATARA,8008,2020-07-26,0.0
1481,Maharashtra,SATARA,8008,2020-07-26,0.0
1482,Maharashtra,SATARA,8008,2020-07-26,0.2
1483,Maharashtra,PUNE,4014,2020-07-28,5.4
1484,Maharashtra,SATARA,8008,2020-07-26,0.0
1485,Maharashtra,SATARA,8008,2020-07-26,0.06480691
1486,Maharashtra,SATARA,8008,2020-07-26,0.15691397
1487,Maharashtra,SATARA,8008,2020-07-26,0.0
1488,Maharashtra,SATARA,8008,2020-07-26,0.0
1489,Maharashtra,SATARA,8008,2020-07-26,0.0
1490,Maharashtra,SATARA,8008,2020-07-26,0.0
1491,Maharashtra,SATARA,8008,2020-07-26,0.02041212
1492,Maharashtra,SATARA,8008,2020-07-26,0.0
1493,Maharashtra,SATARA,8008,2020-07-26,0.0
1494,Maharashtra,PUNE,4014,2020-07-28,5.0
1495,Maharashtra,SATARA,8008,2020-07-26,0.0
1496,Maharashtra,SATARA,8008,2020-07-26,0.0
1497,Maharashtra,PUNE,4014,2020-07-28,4.4
1498,Maharashtra,SATARA,8008,2020-07-26,0.1
1499,Maharashtra,SATARA,8008,2020-07-26,0.1
1500,Maharashtra,PUNE,4014,2020-07-28,3.9662826
1501,Maharashtra,SATARA,8008,2020-07-26,0.003930307
1502,Maharashtra,SATARA,8008,2020-07-26,0.0
1503,Maharashtra,PUNE,4014,2020-07-28,3.0
1504,Maharashtra,SATARA,8008,2020-07-26,0.4
1505,Maharashtra,SATARA,8008,2020-07-26,0.4
1506,Maharashtra,PUNE,4014,2020-07-28,3.9118156
1507,Maharashtra,SATARA,8008,2020-07-26,0.24291864
1508,Maharashtra,AMRAVATI,3006,2020-06-30,46.993614
1509,Maharashtra,JALNA,4002,2020-06-30,4.597819
1510,Maharashtra,HINGOLI,2001,2020-06-30,16.721064
1511,Maharashtra,BULDHANA,7002,2020-06-30,0.79353714
1512,Maharashtra,HINGOLI,2002,2020-06-30,26.90824
1513,Maharashtra,HINGOLI,2005,2020-06-30,11.290251
1514,Maharashtra,JALNA,4001,2020-06-30,30.440699
1515,Maharashtra,SATARA,8008,2020-07-26,0.10237298
1516,Maharashtra,SATARA,8008,2020-07-26,0.0
1517,Maharashtra,SATARA,8008,2020-07-26,0.1
1518,Maharashtra,SATARA,8008,2020-07-26,0.0
1519,Maharashtra,SATARA,8008,2020-07-26,0.0
1520,Maharashtra,SATARA,8008,2020-07-26,0.0
1521,Maharashtra,SATARA,8008,2020-07-26,0.0
1522,Maharashtra,SATARA,8008,2020-07-26,0.2
1523,Maharashtra,SATARA,8008,2020-07-26,0.0
1524,Maharashtra,SATARA,8008,2020-07-26,0.5
1525,Maharashtra,SATARA,8008,2020-07-26,0.26841217
1526,Maharashtra,SATARA,8008,2020-07-26,0.0
1527,Maharashtra,SATARA,8008,2020-07-26,0.0
1528,Maharashtra,DHULE,9003,2020-06-30,0.20710924
1529,Maharashtra,JALGAON,3001,2020-06-30,1.1011817
1530,Maharashtra,SATARA,8008,2020-07-26,0.0
1531,Maharashtra,SATARA,8008,2020-07-26,0.0
1532,Maharashtra,SATARA,8008,2020-07-26,0.0
1533,Maharashtra,PUNE,4014,2020-07-28,3.9
1534,Maharashtra,SATARA,8008,2020-07-26,0.0
1535,Maharashtra,SATARA,8008,2020-07-26,0.0
1536,Maharashtra,JALGAON,3002,2020-06-30,0.5547824
1537,Maharashtra,JALGAON,3003,2020-06-30,3.5441341
1538,Maharashtra,JALGAON,3004,2020-06-30,2.6795878
1539,Maharashtra,NASIK,1002,2020-06-30,7.098278
1540,Maharashtra,NASIK,1003,2020-06-30,3.3331704
1541,Maharashtra,NASIK,1004,2020-06-30,2.482748
1542,Maharashtra,NASIK,1005,2020-06-30,10.57539
1543,Maharashtra,NASIK,1006,2020-06-30,1.3595903
1544,Maharashtra,NASIK,1008,2020-06-30,4.356522
1545,Maharashtra,OSMANABAD,2006,2020-06-30,1.2712629
1546,Maharashtra,SOLAPUR,2,2020-06-30,2.6619081
1547,Maharashtra,JALGAON,3005,2020-06-30,0.27041754
1548,Maharashtra,JALGAON,3006,2020-06-30,0.6339346
1549,Maharashtra,JALGAON,3009,2020-06-30,3.6627288
1550,Maharashtra,JALGAON,3010,2020-06-30,1.6187868
1551,Maharashtra,JALGAON,3011,2020-06-30,1.3438995
1552,Maharashtra,JALGAON,3012,2020-06-30,0.78286844
1553,Maharashtra,JALGAON,3013,2020-06-30,1.8995931
1554,Maharashtra,JALGAON,3014,2020-06-30,5.6487803
1555,Maharashtra,LATUR,6003,2020-06-30,12.699003
1556,Maharashtra,LATUR,6004,2020-06-30,6.297817
1557,Maharashtra,LATUR,6005,2020-06-30,23.02121
1558,Maharashtra,LATUR,6006,2020-06-30,6.404989
1559,Maharashtra,LATUR,6008,2020-06-30,7.796754
1560,Maharashtra,LATUR,6009,2020-06-30,6.3523164
1561,Maharashtra,LATUR,6010,2020-06-30,13.962011
1562,Maharashtra,NASIK,1001,2020-06-30,1.3484322
1563,Maharashtra,OSMANABAD,2008,2020-06-30,7.2866316
1564,Maharashtra,PARBHANI,3002,2020-06-30,27.367355
1565,Maharashtra,PUNE,4001,2020-06-30,10.203989
1566,Maharashtra,SATARA,8011,2020-06-30,8.442045
1567,Maharashtra,SOLAPUR,3,2020-06-30,12.117117
1568,Maharashtra,SOLAPUR,4,2020-06-30,2.9404652
1569,Maharashtra,SOLAPUR,5,2020-06-30,1.3466686
1570,Maharashtra,SOLAPUR,8,2020-06-30,0.44432554
1571,Maharashtra,SOLAPUR,9,2020-06-30,0.14180274
1572,Maharashtra,PUNE,4014,2020-07-28,4.0
1573,Maharashtra,SATARA,8008,2020-07-26,0.0
1574,Maharashtra,SATARA,8008,2020-07-26,0.0
1575,Maharashtra,PUNE,4014,2020-07-28,4.0
1576,Maharashtra,SATARA,8008,2020-07-26,0.0
1577,Maharashtra,SATARA,8008,2020-07-26,0.0
1578,Maharashtra,SATARA,8008,2020-07-26,0.2
1579,Maharashtra,SATARA,8008,2020-07-26,0.27023947
1580,Maharashtra,JALGAON,3011,2019-07-07,11.758475
1581,Maharashtra,JALGAON,3012,2019-07-07,10.052173
1582,Maharashtra,JALGAON,3010,2019-07-07,10.525575
1583,Maharashtra,SATARA,8008,2020-07-26,0.16116568
1584,Maharashtra,YAVATMAL,4009,2014-10-20,0.0
1585,Maharashtra,SATARA,8008,2020-07-26,0.0
1586,Maharashtra,PUNE,4014,2020-07-28,5.0
1587,Maharashtra,SATARA,8008,2020-07-26,0.0
1588,Maharashtra,SATARA,8008,2020-07-26,0.0
1589,Maharashtra,PUNE,4014,2020-07-28,3.9518847
1590,Maharashtra,SATARA,8008,2020-07-26,0.2
1591,Maharashtra,SATARA,8008,2020-07-26,0.0
1592,Maharashtra,PUNE,4014,2020-07-28,3.1088002
1593,Maharashtra,SATARA,8008,2020-07-26,0.0
1594,Maharashtra,AKOLA,2004,2018-11-01,0.0
1595,Maharashtra,AKOLA,2003,2018-11-01,0.0
1596,Maharashtra,AKOLA,2006,2018-11-01,0.0
1597,Maharashtra,AKOLA,2005,2018-11-01,0.0
1598,Maharashtra,AKOLA,2007,2018-11-01,0.0
1599,Maharashtra,AMRAVATI,3001,2018-11-01,0.0
1600,Maharashtra,AHMEDNAGAR,1001,2018-11-01,0.0
1601,Maharashtra,SATARA,8002,2019-07-07,12.013737
1602,Maharashtra,WARDHA,2005,2014-10-20,0.26505643
1603,Maharashtra,WARDHA,2004,2014-10-20,0.0029225263
1604,Maharashtra,SATARA,8008,2020-07-26,0.1
1605,Maharashtra,SATARA,8008,2020-07-26,0.2
1606,Maharashtra,AHMEDNAGAR,1014,2018-11-01,0.0
1607,Maharashtra,BHANDARA,6003,2018-11-01,0.0
1608,Maharashtra,BHANDARA,6005,2018-11-01,0.0
1609,Maharashtra,AHMEDNAGAR,1009,2018-11-01,0.0
1610,Maharashtra,AHMEDNAGAR,1010,2018-11-01,0.0
1611,Maharashtra,AHMEDNAGAR,1012,2018-11-01,0.0
1612,Maharashtra,AHMEDNAGAR,1011,2018-11-01,0.0
1613,Maharashtra,BHANDARA,6004,2018-11-01,0.0
1614,Maharashtra,BHANDARA,6006,2018-11-01,0.0
1615,Maharashtra,AHMEDNAGAR,1007,2018-11-01,0.0
1616,Maharashtra,AHMEDNAGAR,1006,2018-11-01,0.0
1617,Maharashtra,AHMEDNAGAR,1005,2018-11-01,0.0
1618,Maharashtra,AHMEDNAGAR,1013,2018-11-01,0.0
1619,Maharashtra,SATARA,8009,2020-07-26,0.27178603
1620,Maharashtra,BULDHANA,7002,2020-07-01,21.602411
1621,Maharashtra,LATUR,6005,2020-07-01,9.437593
1622,Maharashtra,NANDED,9010,2018-11-01,0.0
1623,Maharashtra,NANDED,9013,2018-11-01,0.0
1624,Maharashtra,NANDED,9012,2018-11-01,0.0
1625,Maharashtra,NANDED,9011,2018-11-01,0.0
1626,Maharashtra,LATUR,6007,2020-07-01,3.2823117
1627,Maharashtra,NASIK,1003,2020-07-01,13.531488
1628,Maharashtra,NASIK,1004,2020-07-01,4.427928
1629,Maharashtra,NASIK,1005,2020-07-01,0.13227037
1630,Maharashtra,NASIK,1006,2020-07-01,4.0182257
1631,Maharashtra,NASIK,1007,2020-07-01,13.877302
1632,Maharashtra,NASIK,1015,2020-07-01,21.659725
1633,Maharashtra,LATUR,6008,2020-07-01,4.2851124
1634,Maharashtra,LATUR,6010,2020-07-01,16.880074
1635,Maharashtra,NASIK,1002,2020-07-01,12.814387
1636,Maharashtra,NANDED,9014,2018-11-01,0.0
1637,Maharashtra,NANDED,9009,2018-11-01,0.0
1638,Maharashtra,JALGAON,3010,2020-07-01,4.357254
1639,Maharashtra,SATARA,8009,2020-07-26,0.13718286
1640,Maharashtra,WASHIM,3002,2020-07-01,7.11697
1641,Maharashtra,JALGAON,3013,2020-07-01,5.8404818
1642,Maharashtra,JALGAON,3014,2020-07-01,0.65331703
1643,Maharashtra,JALGAON,3015,2020-07-01,0.89893913
1644,Maharashtra,LATUR,6001,2020-07-01,4.877602
1645,Maharashtra,LATUR,6002,2020-07-01,1.9758005
1646,Maharashtra,LATUR,6003,2020-07-01,11.545557
1647,Maharashtra,OSMANABAD,2002,2020-07-01,0.3770814
1648,Maharashtra,PUNE,4002,2020-07-01,1.9188217
1649,Maharashtra,PUNE,4003,2020-07-01,1.0172489
1650,Maharashtra,PUNE,4004,2020-07-01,1.6443424
1651,Maharashtra,PUNE,4005,2020-07-01,0.38095587
1652,Maharashtra,PUNE,4006,2020-07-01,4.3850236
1653,Maharashtra,PUNE,4007,2020-07-01,5.2435217
1654,Maharashtra,PUNE,4008,2020-07-01,0.7584062
1655,Maharashtra,PUNE,4009,2020-07-01,3.028432
1656,Maharashtra,PUNE,4011,2020-07-01,0.5098587
1657,Maharashtra,PUNE,4012,2020-07-01,0.64389783
1658,Maharashtra,SATARA,8002,2020-07-01,1.0481267
1659,Maharashtra,PUNE,4001,2020-07-01,3.3163962
1660,Maharashtra,OSMANABAD,2003,2020-07-01,0.7831964
1661,Maharashtra,OSMANABAD,2005,2020-07-01,0.39434582
1662,Maharashtra,OSMANABAD,2006,2020-07-01,0.21132573
1663,Maharashtra,OSMANABAD,2008,2020-07-01,0.09981309
1664,Maharashtra,PARBHANI,3002,2020-07-01,3.0027556
1665,Maharashtra,SATARA,8009,2020-07-26,1.3442482
1666,Maharashtra,SATARA,8009,2020-07-26,0.26927903
1667,Maharashtra,SATARA,8009,2020-07-26,0.35899717
1668,Maharashtra,SATARA,8009,2020-07-26,0.4299535
1669,Maharashtra,SATARA,8009,2020-07-26,1.2
1670,Maharashtra,PUNE,4014,2020-07-28,3.5
1671,Maharashtra,SATARA,8009,2020-07-26,0.5622498
1672,Maharashtra,SATARA,8009,2020-07-26,0.31088847
1673,Maharashtra,PUNE,4014,2020-07-28,3.0021012
1674,Maharashtra,SATARA,8009,2020-07-26,0.35710305
1675,Maharashtra,SATARA,8009,2020-07-26,0.3
1676,Maharashtra,PUNE,4014,2020-07-28,3.5
1677,Maharashtra,SATARA,8009,2020-07-26,0.2
1678,Maharashtra,SATARA,8009,2020-07-26,0.2
1679,Maharashtra,PUNE,4014,2020-07-28,3.5
1680,Maharashtra,SATARA,8009,2020-07-26,0.14777134
1681,Maharashtra,SATARA,8009,2020-07-26,1.0
1682,Maharashtra,YAVATMAL,4001,2020-07-01,1.3270195
1683,Maharashtra,WASHIM,3002,2018-11-01,0.0
1684,Maharashtra,WARDHA,2006,2018-11-01,0.0
1685,Maharashtra,WARDHA,2008,2018-11-01,0.0
1686,Maharashtra,WASHIM,3004,2018-11-01,0.0
1687,Maharashtra,WASHIM,3006,2018-11-01,0.0
1688,Maharashtra,WARDHA,2007,2018-11-01,0.0
1689,Maharashtra,YAVATMAL,4002,2020-07-01,0.09173097
1690,Maharashtra,YAVATMAL,4003,2020-07-01,0.34880272
1691,Maharashtra,WASHIM,3003,2018-11-01,0.0
1692,Maharashtra,WARDHA,2005,2018-11-01,0.0
1693,Maharashtra,SATARA,8009,2020-07-26,0.2928614
1694,Maharashtra,SATARA,8009,2020-07-26,0.00024025608
1695,Maharashtra,SATARA,8009,2020-07-26,0.25306475
1696,Maharashtra,SATARA,8009,2020-07-26,1.2965343
1697,Maharashtra,SATARA,8009,2020-07-26,0.9
1698,Maharashtra,SATARA,8009,2020-07-26,0.063026205
1699,Maharashtra,SATARA,8009,2020-07-26,0.17590687
1700,Maharashtra,SATARA,8009,2020-07-26,0.097437926
1701,Maharashtra,SATARA,8009,2020-07-26,0.49478284
1702,Maharashtra,SATARA,8009,2020-07-26,1.2
1703,Maharashtra,SATARA,8009,2020-07-26,0.5001466
1704,Maharashtra,SATARA,8009,2020-07-26,0.0
1705,Maharashtra,SATARA,8009,2020-07-26,0.9
1706,Maharashtra,PUNE,4014,2020-07-28,3.0
1707,Maharashtra,YAVATMAL,4007,2018-11-01,0.0
1708,Maharashtra,YAVATMAL,4009,2018-11-01,0.0
1709,Maharashtra,YAVATMAL,4003,2018-11-01,0.0
1710,Maharashtra,YAVATMAL,4008,2018-11-01,0.0
1711,Maharashtra,YAVATMAL,4002,2018-11-01,0.0
1712,Maharashtra,YAVATMAL,4004,2018-11-01,0.0
1713,Maharashtra,YAVATMAL,4005,2018-11-01,0.0
1714,Maharashtra,YAVATMAL,4006,2018-11-01,0.0
1715,Maharashtra,YAVATMAL,4011,2018-11-01,0.0
1716,Maharashtra,YAVATMAL,4013,2018-11-01,0.0
1717,Maharashtra,YAVATMAL,4010,2018-11-01,0.0
1718,Maharashtra,SOLAPUR,11,2018-11-01,0.012022195
1719,Maharashtra,YAVATMAL,4014,2018-11-01,0.0
1720,Maharashtra,SATARA,8009,2020-07-26,0.21571608
1721,Maharashtra,PUNE,4014,2020-07-28,3.9925163
1722,Maharashtra,SATARA,8009,2020-07-26,0.18096873
1723,Maharashtra,GONDIA,1003,2020-04-26,0.0021337117
1724,Maharashtra,SATARA,8009,2020-07-26,1.0
1725,Maharashtra,PUNE,4014,2020-07-28,4.9673777
1726,Maharashtra,SATARA,8009,2020-07-26,0.4864635
1727,Maharashtra,SATARA,8009,2020-07-26,0.8062127
1728,Maharashtra,PUNE,4014,2020-07-28,4.0
1729,Maharashtra,SATARA,8009,2020-07-26,0.3
1730,Maharashtra,SATARA,8009,2020-07-26,0.021503856
1731,Maharashtra,PUNE,4014,2020-07-28,3.9014568
1732,Maharashtra,SATARA,8009,2020-07-26,1.2
1733,Maharashtra,GONDIA,1004,2020-04-26,0.024397623
1734,Maharashtra,SATARA,8009,2020-07-26,0.88987577
